SKU	UPC	Best Buy SKU
65062156_BB	4012240621569	4190274
WB-0024_BB	810017010240	6189588
65069451_BB	4012240694518	5009315
65019077_BB	4012240190775	1305120479
65014131_BB	4012240141319	5009254
65014141_BB	4012240141418	5009263
65074897_BB	4012240748976	4190353
ABAW58MMK2_BB	705105927435	1304883405
ABAW67MMK2_BB	705105927336	
ABAWUVH77MK2_BB	609728162184	1304873932
65073265_BB	012440732656	5014635
ABAW77MMK1_BB	718122401000	
ABAWUVH77MK1_BB	705105897530	1305121018
65074301_BB	4012240743018	1304873116
ABW66025844K6_BB	718122075096	1304885751
ABW66026597K1_BB	718122075690	1304885768
65072673_BB	4012240726738	1304873109
65075864_BB	4012240758647	1304678568
65030591_BB	4012240305919	1304873079
65069650_BB	4012240696505	5009333
65016930_BB	4012240169306	
65070156_BB	4012240701568	1305414806
65026899_BB	4012240268993	1305066432
65073272_BB	012440732724	4190344
ABAW77MMK4_BB	705105927138	1304883399
65015122_BB	4012240151226	1305128376
65062161_BB	4012240621613	4190283
65069704_BB	4012240697045	5009342
66025829_BB	4012240258291	1305120486
66025831_BB	4012240258314	1304873048
66070236_BB	4012240702367	1305518801
65026900_BB	4012240269006	4190265
65026985_BB	4012240269853	1304873062
65030590_BB	012240305906	
66045620_BB	4012240456208	
ABW66070236K1_BB	718122081790	1305121131
66026597_BB	4012240265978	1304873055
66045618_BB	4012240456185	1305066449
661066125_BB	4012240008933	1305136463
ABW66026597K3_BB	718122075898	1304885782
65022647_BB	4012240226474	1305156157
65063911_BB	4012240639113	
65075219_BB	4012240752195	
66012166_BB	4012240121663	
66012621_BB	4012240126217	
ABAW77MMK2_BB	705105926933	4607068
651065298_BB	4012240007554	1305136456
651066177_BB	4012240007929	5614065
ABAW66070236K3_BB	705105897639	
65041222_BB	4012240412228	
65076227_BB	4012240762279	
ABAW58MMK3_BB	705105927534	4607101
WP10-Y_BB	084438900644	
DNV16HDZ-M_BB	084438900606	
Z480AF-P_BB	084438899047	1304863971
65040994_BB	4012240409945	
ABW66026597K2_BB	718122075799	1304885775
65045595_BB	4012240455959	1304631976
WP5-S_BB	084438900217	
WP10-BL_BB	084438900620	
DV2300HDZ_BB	084438900521	1305513394
ABELWP5SK1_BB	610074543954	
ABELWP5SK2_BB	610074543961	1304943277
WP10-G_BB	084438900637	
VS2GBKIT533D2_BB	870584003588	4010314
HFBLUBM737_BB	758302633067	
XPRESS_BB	607972030990	1305255799
ABLU202720K1_BB	639767696920	
203149_BB	607972031492	
DNV16HDZ-BK_BB	084438900613	
PS002560003_BB	763810014840	
TP006920003_BB	763810015823	
ATH-AAA_BB	830022004331	2908034
952320_BB	813986006481	
880-900901_BB	020126909018	
RPIF-34815B_BB	045464348176	3972462
DC5600UWC100_BB	180031000535	
DC5600LS_BB	180031000559	
7750PLT_BB	028377501081	1304308113
ARMCRVND5510K2_BB	610696351241	
ARMCRVND5510K1_BB	610696349637	
BP3-IHEALTH_BB	845717149310	2577977
AEHMBOYPK1_BB	610563296361	
AEHUSBMPK1_BB	609728164591	
EKU-BLST-RD_BB	758302645558	
EKU-BLST-BK_BB	758302645565	
EKU-BLST-WHT_BB	758302645954	
29LXBT_BB	028377201608	1304847858
C5WP-G_BB	084438908022	3595039
C3WP_BB	084438908442	
EBCVW9HDX3_BB	084438908077	4968775
C5WP-Y_BB	084438908046	3595057
AEHQTRONPK1_BB	KITAEHQTRONPK1	1304535755
AEHFREEZEPK1_BB	610563295111	
01660-0_BB	743870015742	4133022
CT2KIT12864AC667_BB	649528734532	1305173321
AAD115_BB	859974002462	
U30333_BB	893463001321	1305605334
C5WP-BL_BB	084438908039	3595048
CVW9HD-R_BB	084438908053	4968757
C5WP-BK_BB	084438908008	3595002
GB70792_BB	899315001242	4935208
A25-USB-120_BB	708326911214	
PBC-UMS_BB	829973203047	
301135_BB	813986005491	6114659
01434-0_BB	743870014349	5241745
EVOSPTABUD_BB	819998002091	
ACOLEC5WP4PK3_BB	610696359766	
3000000540_BB	076501375497	
ACMNCVW9HDRK1_BB	610696363527	
CVW9HD-Y_BB	084438908077	4968775
C5WP-R_BB	084438908015	3595011
WR-120B_BB	046014740907	2817789
WUA0315_BB	878742006914	
TS02BLKCH_BB	852575002060	1304660143
TS02SLVCH_BB	852575002077	1304660150
EP-45516_BB	044902055638	
BTS-14927_BB	10044902049276 10044902055734 044902055737	
AWLN801265K1_BB	610696349897	
801865_BB	813986010303	
801242_BB	813986007105	5642173
859970_BB	813986009598	4268681
AWLN815226K1_BB	610563292783	
951104_BB	813986001318	4568272
952350_BB	813986006504	4560049
304411_BB	813986008980	6114677
304475_BB	813986009291	4333658
811214_BB	813986006726	3273247
815226_BB	813986009482	9919019
AWLN801280K1_BB	610563292752	
SY35M-C_BB	084438760040	5518354
801265_BB	813986010068	6114686
801280_BB	813986009024	
815126_BB	813986011249	6892066
841262_BB	813986008577	9918993
859984_BB	813986010211	
SY14M-S_BB	084438760125	5613858
SY35MAE-N_BB	084438760033	5518345
SY85MAE-N_BB	084438760156	5613876
SY85M-C_BB	084438760163	5613885
SY35M-S_BB	084438760071	5613858
SY85M-S_BB	084438760194	5613894
952330_BB	813986006498	4358204
88-500_BB	185230000089	
AT-LP60_BB	042005159499	
DS-692_BB	827204210437	1305031461
SY14M-C_BB	084438760095	5613849
SY8M-C_BB	084438760217	5663752
NT-1506_BB	840005004906	4651544
NTD-2452_BB	840005005132	
NAM-984_BB	840005098417	5117058
NPB-207LQBL_BB	840005020746	
CARD-500_BB	814859011847	
950650_BB	813986006382	
NTD-1552_BB	840005004036	5973913
NCD-702_BB	840005003145	
NPB-256_BB	840005004470	
NTD-1355_BB	840005005972	
NPB-250_BB	840005001592	5003126
NPB-241_BB	840005004647	
AEHBMWICKERPK1_BB	610563295203	
NPB-237_BB	840005004869	
NTD-1954_BB	840005006511	
NEB-7010_BB	840005004463	3820835
NT-1902_BB	840005004043	
NPB-252RD_BB	840005005415	
AEHSTROHAZPK1_BB	609728164560	
AEHSTROPLSRPK1_BB	609728164607	
AEHMTALMUFPK1_BB	609728164584	
AEHMQTRONPK1_BB	610563296309	
AEHGERMNIUMPK1_BB	609728164614	
AEHMTOYPK1_BB	610563296378	
VANSWING19_BB	026196313410	5148463
MAC17_BB	026196063513	
SDT1050P_BB	026196312550	1305404258
SWING-24/BLUE_BB	026196313472	5148481
BORA-19_BB	026196320982	5014326
SY14MAE-N_BB	084438760088	5613821
FP-9500C_BB	086792897011	
984-000209_BB	097855082053	
S315i_BB	097855061652	
AEHMISTRESPK1_BB	609728164539	
AEHMICROPK1_BB	610563296293	
IIBAPRO/CLM/4L1/A_BB	033317192045	
HW-780_BB	086792879673	1942128
AYAMC40PKGEK1_BB	797734264685	3859909
CG142S_BB	086792940779	3857028
HCAG1_BB	086792318226	5106699
PAC112J_BB	086792646718	3856684
NPV80_BB	086792939469	
P105B_BB	086792965680	
PSRE333_BB	086792944777	
WB2_BB	086792283654	9391464
FGX720SCBL_BB	086792839172	3856793
AYAMF325K1_BB	797734264753	3859972
AYAMJR1K1_BB	797734264746	3859963
VND-62II_BB	628586262522	
HD-VND-77II_BB	628586262539	
F-HD-VND-67_BB	610074253167	
VND-77II_BB	628586262553	
VND-52II_BB	628586262508	
FX370C_BB	086792840260	3856902
ABLMYETIK4_BB	610563298648	5108833
ASNOWBALLWK2_BB	609728163686	5108263
SNOWBALL-TW_BB	836213001851	9917949
ABLMBLUEBIRDK1_BB	609722086035	1304392358
ABLMSPARKK1_BB	610563295579	1304392396
ABLMYETIK2_BB	610074550075	5108642
T054120_BB	010343848924	
T42384_BB	795609423847	6113614
ABLMYETIK1_BB	609722086011	5108209
RINGER_BB	836213004579	9917958
ASNOWBALLWK1_BB	609722085984	5108175
ABLMSPARKK2_BB	610696349668	
AVICFIRTHKIDSK1_BB	609722087407	
AVICFIRTH7AK2_BB	609722087445	
AVICFIRTHKIDSK2_BB	609722087476	
AEBK08FB_BB	812658011013	
USG-BU353_BB	795945035308	3273098
IP-A411_BB	701107486888	
IC-PHONESTAND_BB	886014000010	
MSIF-30_BB	092533026022	
MS1512A_BB	092533026657	5518432
11205-01-W_BB	800315003006	6280019
11101-05-Z_BB	800315000777	
ANAXNPB250K1_BB	610074542858	
LU-21_BB	048667401303	
CK-C_BB	048667403703	4188594
BCBLU_BB	4897036410455	
Q2436A_BB	808736305396	
C9363WN_BB	829160306698	
IEA10BLK_BB	639247131712	
010-01002-01_BB	753759979201	
0100094710_BB	753759975159	
DEZL560LMTRB_BB	753759983857	
DEZL560LMT_BB	753759975715	
SZW-T_BB	400912635381	4190238
S-TEQ_BB	048667403970	4188664
GRA-259_BB	728736014169	
PM20613_BB	4006950020613	
F66415_BB	056975026415	1305154665
404310_BB	766623404310	5186909
EDU-36749_BB	769188367496	6188207
416-22-DB_BB	073796416027	
AMS-I9300-BK_BB	848891000682	
MPC-5050PLUS_BB	681181220618	5547151
90103_BB	855249002335	1305080971
404204_BB	766623404204	5186881
333673_BB	023554029143	
TNBGPHSR_BB	811059011073	1304570978
KG6B_BB	009265016108	
AT-LP1240-USB_BB	042005175130	
BC700-CBP_BB	757456990866	5308804
HP001VC_BB	686455490001	4116344
EDU-36700_BB	769188367007	
IM320_BB	878294017024	
HB-100I_BB	681181220168	5280146
VIV-500-63_BB	681066733127	4509822
DVR410-BLK_BB	681066739730	
VIV-650-1300_BB	681066109137	3596514
VIV-DF-183-SON_BB	681066847299	3290756
VIV-DF-186-NIK_BB	681066762332	1305120868
AVIVVI7WHTWMK1_BB	639767692465	1305626629
VIV-SLR-STP_BB	681066589113	1305086577
VIV-TEL-76700_BB	681066940037	3877486
VIV-UV-49_BB	681066793305	1304636247
VIV-VNDX-37_BB	681066211106	1304880671
VIV-VS-1043_BB	681066604656	
VIV-DF-383-OLY_BB	681066121856	1305522648
VIV-QC-301_BB	681066270417	
VIV-FK3-405_BB	681066281314	
VIV-FC-CAN_BB	681066571361	
VIV-FK3-30_BB	681066455685	
VIV-FKWM-37_BB	681066635605	1304880763
VIV-MIC-1_BB	681066484517	6183566
VIV-KB-7004_BB	681066354230	4162988
VIV-ND8-77_BB	681066599419	3290595
VIV-RC-100-SON_BB	681066171707	1305012149
VIV-RC-200-D300_BB	681066134191	3290259
VIV-VNDX-67_BB	681066455791	1305522723
VIV-VNDX-72_BB	681066621660	
VIV-WARM-55_BB	681066737262	
218494_BB	019643184947	1304630382
VIV-SB-FV70_BB	681066791639	
VIV-FKND-58_BB	681066664940	1305012224
VIV-FKND-77_BB	681066403044	1304636179
VIV-FKND-82_BB	681066956748	1305012293
VIV-UV-77_BB	681066768075	
VX327-PINK_BB	681066533307	
VIV-FKND-52_BB	681066569436	1305012187
VIV-FKWM-82_BB	681066265079	1304880688
VIV-FLT-STP-ORG_BB	681066690956	1305138177
VIV-UV-55_BB	681066545393	1304636216
VIVDVR518PK1_BB	705105105918	1305670653
VIV-DVR790-BLK-PR_BB	681066355527	
VIV-FC-SON_BB	681066771839	
VIV-NB-EL14_BB	681066524817	1305576795
VIV-SC-CAN_BB	681066792971	5334345
VIV-UV-37_BB	681066374078	3290489
VIV-FK3-55_BB	681066471951	3939077
VIV-PG-D90_BB	681066935262	5184929
VIV-RF-625_BB	681066420652	1304644181
VIV-SC-58_BB	681066959749	3290856
VIV-SC-NIK_BB	681066532904	4416129
VIV-UV-82_BB	681066122150	3938997
VIV-VNDX-58_BB	681066100943	1304880633
VIV-22-37T_BB	681066791820	
VIV-RC-300-SON_BB	681066312131	
VIV-DKS-20_BB	681066742150	6477939
VIV-FB-150_BB	681066108338	1305106824
VIV-FC-PEN_BB	681066816301	
VIV-SC-E5_BB	681066819357	1305647686
AVIVDVR850PUPK1_BB	609722083768	
VIV-FC-NIK_BB	681066536384	5014935
VIV-ND8-55_BB	681066994801	1305120882
VIV-ND8-72_BB	681066953341	
VIV-UV-67_BB	681066577769	3290586
VIV-EXT-C_BB	681066135099	3635505
VIV-FKND-72_BB	681066587751	1305012217
VIV-FKWM-58_BB	681066155073	1304880640
VIV-RC-300-D700_BB	681066445273	1305012163
VIV-RC-300-OLY_BB	681066574058	1305012200
VIV-RC6-CAN_BB	681066836873	1305012262
VIV-DF-586-CAN_BB	681066535851	1305554403
VIVVS843_BB	681066871881	
VIV-WC-40_BB	681066454510	1304880725
VIV-TELMIC-20_BB	681066531686	
VIV-V3800-2870_BB	681066163702	
VX029-BLACK_BB	681066865194	
VIV-CL-37_BB	681066751558	
VIV-FKWM-55_BB	681066286074	1304880695
VIV-FKWM-72_BB	681066913987	1304880787
VIV-PG-7D_BB	681066465141	1305138153
VIV-RC-200-40D_BB	681066709962	3290692
VIV-RC-200-A700_BB	681066821930	1305120875
VIV-CL-82_BB	681066140604	4801539
VIV-FKND-55_BB	681066521991	1304636209
VIV-FKWM-52_BB	681066571200	1304880749
VIV-FLT-STP-BLU_BB	681066907948	
VIV-RC-300-D90_BB	681066222959	1305012156
VIV-VL-950_BB	681066202920	5664824
VIV-CL-52_BB	681066248515	4801557
VIV-CL-77_BB	681066164075	4801548
VIV-DF-186-SON_BB	681066334898	1305120820
DVR410-BLUE_BB	681066831472	1305602111
VIV-CL-67_BB	681066918708	4801645
VIV-CL-72_BB	681066357057	4801566
370CC_BB	069055854792	
370-3_BB	069055854525	1305120073
SE5280_BB	069055862148	1304310468
32B-BRAUN_BB	069055859667	
VIV-CPL-58_BB	681066114445	3290222
VIV-500-PRE_BB	681066163900	1305120813
EKC-102-BLACK_BB	085854216746	6516256
EKSC-102_BB	085854216814	1305662320
EKC-102_BB	085854216753	6516265
32588_BB	805106325886	5323279
71140-XTREME_BB	805106711405	
5331X3_BB	069055838150	3256529
VIV-DF-283-SON_BB	681066308783	
V8018-BLACK_BB	681066601648	
V8400_BB	681066324332	3156636
9900-52367-00_BB	612391509903	
CL-462_BB	814523004625	
EKS-104-BROWN_BB	085854216784	1305685664
DVR480-RED_BB	681066739860	1304672948
DVR910-BLK_BB	681066851418	3156709
AVIVDVR850WBUK1_BB	610696355072	
AVIVVX327PNK1_BB	610696361622	
DVR810HD-PURPLE_BB	681066261156	1305522679
DVR850W-BLU_BB	681066720707	
VIV-CB-E10_BB	681066178959	
DVR850W-YELLOW_BB	681066204993	4162979
AVIV3800PK2_BB	797734265507	
AVIVDF183PK6_BB	705105874630	
AVIVDF383PK1_BB	705105874739	4510009
AVIVTELK1_BB	797734265484	
H720-MOTOROLA_BB	723755893825	9755234
91008_BB	617885954092	3857513
52W_BB		
DVR565HD_BB	019643606302	1305510997
AV8018BLAPK2_BB	609722085861	
AVIVDF383PK2_BB	705105874838	
V7022-STRAW_BB	681066386330	
VIV-13MM-N_BB	681066821268	4801636
VIV-43-58W_BB	681066663271	
VIV-CL-58_BB	681066134221	4801511
DVR380-BLK_BB	681066362655	
DVR410-STRAW_BB	681066533239	3126818
DVR410-GRAPE_BB	681066929827	
DVR518_BB	681066706404	6258315
DVR810-SIL_BB	681066121290	5413553
AVIVCANK15_BB	705105864235	
AVIVDF383NK1_BB	705105044217	4416299
AVIVDVR410GPK1_BB	610074550303	
DVR508-STRAW_BB	681066901083	1305522822
VIV-DF-483-CAN_BB	681066493335	1305120851
AVIVDVR790BK1_BB	610696360069	
AVIVDVR850WBUK2_BB	610696355089	
AVIVF124REDK1_BB	610696372857	
AVIVV7028PNK2_BB	610696362117	
AVIVDVR910BK1_BB	610074542827	1304644082
AVIVV7028PNK1_BB	610696362100	
DVR508-BLU_BB	681066462478	1304672924
V7028-STRAW_BB	681066122136	
VIV-CL-49_BB	681066806760	1304636254
AVIVDF383PK6_BB	705105875231	
AVIVDVR410SWK1_BB	610074550310	
AVIVDVR508BK1_BB	609728169251	
AVIVDVR508BK2_BB	609728169268	
AVIVDVR790BK2_BB	610696360083	
AV8018BLAPK1_BB	609722085007	
AVIVDF383PK4_BB	705105875033	
ADVR508STRPK1_BB	609722086394	
DVR810-STRAW_BB	681066859759	
DVR850W-PURPL_BB	681066640760	
AVIV8400CAPK1_BB	797734261486	
AVIV8400CAPK2_BB	797734261493	3999969
AVIVDF383PK3_BB	705105874937	4510018
VIV2X4NIK_BB	681066457719	
AVIV6501300K2_BB	705105043616	
AVIVDF483CANK1_BB	610696371829	
AVIVDVR565K1_BB	718122090792	
VIV-CL-86_BB	681066454138	4801584
ADVR410BLKPK1_BB	609722085014	
AS10301X_BB	722868669624	
AVIVDF383CK1_BB	705105044118	
AVIVVI7WHTWMK3_BB	639767692472	
ADVR410BLKPK2_BB	609722085878	
V20008_BB	681066200087	
V7028-PNK_BB	681066513347	3767053
351070_BB	067215007675	
F8Z382_BB	722868695067	
F5U416_BB	722868631188	
F8N083-DMN_BB	722868682869	
F8V301-06_BB	722868109472	
F8E953_BB	722868534427	4931062
DX042400B_BB	608866012573	
DX042400S_BB	6911217009660	
DX-1700B_BB	608866012498	1305519655
607475_BB	718103042628	
DDSDPRO2-4GB_BB	750323710734	4809434
CL62_BB	021331703224	5014238
IPU-LUV-10RB_BB	842603006764	
IPU-IA3-11_BB	049720023074	4852541
S3501N_BB	622356525978	
DANSD4GBHC_BB	804272719680	3946525
G5744_BB	804926057441	4178063
MPC-5050_BB	681181220076	
ACD608_BB	609525202274	
QP8200_BB	026127850212	1305644142
VPRCL4_BB	026127400554	
PMA-5031_BB	807360052409	1305593594
ACAN430ACCK1_BB	718122656806	5186293
BKPK731-BLK_BB	737073058705	4714561
DACOLY3V_BB	026127650133	
ACD214_BB	026127842149	1305404074
ACD239_BB	026127842392	3921842
ACD718_BB	026127847182	1305404227
RTC173_BB	026127690733	4307344
CR125_BB	026127400363	1305685152
MCFM50_BB	026127330110	1305644128
QP7700_BB	026127850311	1304683159
ACD289_BB	026127842897	4078489
DACNKOLY65V_BB	026127650133	
RTC123_BB	026127690238	4307326
ST100-VIDPRO_BB	026127400615	1304847216
ABAND48PACK1_BB	610074542773	
ABANDSPORTK1_BB	610696358349	
112Y_BB		
ACD233_BB	026127842330	5166293
ACD719_BB	026127847199	1305404234
QP110_BB	026127850472	1305644159
BANDFOOD_BB	610074542759	
ABANDFOODK1_BB	610696358318	
ABANDPRINCK1_BB	610696358325	
BANDSPORT_BB	610074542704	
BANDPRINC_BB	609722655262	
ABANDFARMK1_BB	610696358332	
HQACSGO_BB	843163020344	
AVONKEYREM_BB	094000191301	4763372
109030_BB	871436007631	1305124224
VFK77_BB	704086267707	
7401T27_BB	021331997074	
VFK37_BB	871436005422	1304678728
VD-R14G10SP_BB	046838031748	4454455
VDW14DU_BB	046838015960	
AFUJFP100K1_BB	718122220120	5186275
ATR2100-USB_BB	042005170210	
BATDCKITAAA2_BB	718122073399	
ASY-09824-001_BB	843163010178	4774431
F8Z206OT_BB	722868650974	
F3N401-03-ICE_BB	722868432440	4352167
F8E533-APL_BB	722868483381	4930991
AFOCNIKAAK1_BB	639767653558	
LX-2000_BB	882224654517	8928315
RPF-1506_BB	714129881470	
F8M012BRN_BB	722868608258	4931372
F8N082-MHR_BB	722868682951	3960598
F8N091MDM_BB	722868683132	
F8Z523TT064_BB	722868743928	4520998
F8Z070_BB	722868580660	4441249
F5U046-MEBLK_BB	722868622476	5074302
A3L791-25-RE_BB	722868124246	4493357
F8B017TT5_BB	722868567975	
AM20002-03_BB	722868614648	
A3L791A14-S_BB	722868543573	4398935
F8Z127CO_BB	722868612453	
F8Z238-SLV_BB	722868654385	4931672
F8N082-PBP_BB	722868680728	4009645
F8Z127CK_BB	722868612460	
F8Z200MBL_BB	722868650936	
F8N100SGFDL_BB	722868695173	4714446
F8V234_BB	722868110553	4374911
A3L791-03-BLU-S_BB	722868135464	
F3U133Q16GLDAP_BB	722868654088	
F3U133-10-CBL_BB	722868478868	4352042
F8N080-BLK_BB	722868678206	3960589
F8N082-JIR_BB	722868681428	4720271
F3U133Q06CBL_BB	722868599198	
F5X013-PNK_BB	722868589991	
SL1020_BB	021331955548	
A3L791-14_BB	722868104026	
AV21000TT12_BB	722868503140	
AM20101-03-SN_BB	722868614679	
AM22302-03_BB	722868614624	
AV51200TT04_BB	722868516164	
VFK34_BB	021331305954	1305154221
VFK55_BB	021331999207	1305154245
58TS_BB	871436000182	
SL1013_BB	021331618320	
SL1024B_BB	021331489746	
SL1014_BB	021331193629	1305511116
FILUV46_BB	636980621463	5167583
1TPN_BB	730176012254	
EW-101_BB	854311001245	5159478
EW-202_BB	854311001252	5056321
VFK27_BB	021331999115	
VFK46_BB	636980420462	
HQANB4L_BB	656777001339	
HQASD8GB_BB	650590155378	3938448
SDR6762_BB	636980701332	5184064
HQAZMS_BB	819497005111	
HQANB8L_BB	681066524367	
FILCP77_BB	636980617770	
ZE-VH26_BB	187016693287	
SDR5855_BB	636980701264	1305200423
CUS58_BB	410000038840	
SUR5267_BB	636980700465	3735801
SUR7277_BB	636980700724	1305200393
SUR3037_BB	681066507308	
ZE-HDNK1_BB	811709010913	1305443783
ZE-LCH1_BB	811709011118	
ZE-NBG5000_BB	811709013303	1305532593
ZE-TR8_BB	811709012948	1304906807
ZE-UV46_BB	811709010166	5187131
ZE-UV67_BB	811709010227	1304906579
ACANHFR32BLK3_BB	610696373021	
5975B003_BB	013803145243	5409269
ACANVXHFM52BK2_BB	610696371881	
ACANHFR32BLK2_BB	610696373014	
VIV-UV-52_BB	681066438800	3939068
CHP227_BB	021986958208	4012279
MC3201_BB	736211210166	
VIV-RC-200-ALL_BB	681066451212	
AFOCCANT4I58K1_BB	639767653633	
AFOCNIKENEL14K1_BB	639767653534	
ACANVXHFM52BK1_BB	610696371874	
ACANHFR32BLK1_BB	610696373007	
SUR5867_BB	636980700564	1305200379
HQAFBD580EXII_BB	021331383662	1304969017
HQASD4GB_BB	660685018723	
BA-CH21361_BB	076812328090	5488931
HQADLI109_BB	026127843344	
AFOCFUJAAK1_BB	639767653855	
EVOPCFR_BB	639767648608	1305122169
HQADB_BB	811709012061	
HQASD2GB_BB	804272718973	
BAT2CR56_BB	410000026236	
CAP77M_BB	636980512525	
SUR40546_BB	636980700205	6476454
SUR3437_BB	616780700117	
NPOS_BB	096727881626	
EVOPCAMLW_BB	610696370273	
09068_BB	636980702834	1305200454
09069_BB	636980702902	1305200461
BAT2025_BB	025215736476	5182233
RLH37_BB	636980510316	
RLH72_BB	636980510170	1304877688
13946_BB	065030783224	4481877
SUR3749_BB	636980700175	
ASONDIGCAMK1_BB	718122513239	
SUR2537_BB	636980701905	
SUR5872_BB	636980700571	1305200386
BAT2025K1_BB	718122007066	
HQA52WB_BB	811709012573	
HQAENEL11_BB	656777002749	
SDR5249_BB	636980701172	
09065_BB	720916090659	1305202373
FILND472_BB	718122089369	1304636346
FILUV82_BB	871436008072	1304636926
HQAAVCABLE6FT_BB	811088010382	
HQADLI88_BB	876544004602	
HQAKLIC7002_BB	876544003865	
ASS409K1_BB	527533758333	4593189
CAP67_BB	096727100673	4812508
JAA610_BB	021331390752	4161334
CAP58_BB	636980512488	5183975
SUR3746_BB	636980700168	1305200294
SUR4649_BB	636980700281	1305200317
1900_BB	681066424308	4801575
ZE-UNV-CH_BB	811709012962	
ZE-2X37B_BB	811709013105	1305282795
ZE-CPL305_BB	811709010326	1304906593
ZE-FLK86_BB	811709010630	1304906708
SUR4352_BB	021331500823	
SUR7782_BB	636980700755	3735892
ZE-FLK58_BB	811709010579	5187247
ZE-HC52_BB	811709010968	5187459
ZE-UV305_BB	811709010135	1304906555
ZE-UV49_BB	811709010173	1304636681
ZE-UV82_BB	811709010258	5187168
ZE-DCSK_BB	811709012528	
ZE-FH100_BB	811709011552	
ZE-CHNB4L_BB	811709011781	
ZE-CL5_BB	811709012160	
ZE-CBG7D_BB	811709015253	5665896
ZE-CPL58_BB	811709010395	6479846
ZE-CPL77_BB	811709010432	3940479
P20ECOPNK_BB	021331347541	
VO30072R_BB	021331253828	1304844758
CL52_BB	021331703217	
ZE-LH62_BB	811709010784	1304906753
ZE-UV77_BB	811709010241	5187159
ZE-UV86_BB	811709010265	5187177
20409G-PNK_BB	610696355225	4728761
20462-TRU_BB	021331204622	
62379_BB	021331623799	
52062-SAKAR_BB	021331520623	
ANB4LK1_BB	021331190277	1304844741
BP8000CL_BB	021331146724	
49056_BB	021331490568	
BPFF71_BB	609525018516	
KIT1352_BB	681066568309	
GZ1004_BB	021331942227	4661117
BPLB4CL_BB	021331258342	3593244
GZ1005_BB	021331845771	4661108
ZE-HLH72_BB	811709010746	5187404
20509G-PNK_BB	656656555564	4713723
ASAKDSY96002K1_BB	610696360311	
FH100_BB	843477006355	
ASAKNRF50056K1_BB	610696362445	5412457
CL82_BB	705105019512	4801845
ZE-DK336_BB	811709012221	
ZE-NPFD1_BB	811709011682	
ZE-3446F_BB	811709012580	
ZE-BLR_BB	811709012061	5015228
ZE-FLK77_BB	811709010616	5187265
ZE-HD600_BB	811709012276	3483933
ZE-BCE10_BB	811709012702	
ZE-FLK43_BB	811709010517	1304636698
ZE-FLK55_BB	811709010562	5187238
ZE-FLK72_BB	811709010609	5187256
ZE-HMP_BB	817851015066	1305249385
ZE-WGS_BB	187016273977	
ZE-UV95_BB	811709010272	
ZE-58K_BB	811709012146	1305249293
ZE-CBG60D_BB	187016577006	1305066319
ZE-HLH52_BB	811709012269	3597729
ZE-OCSCN_BB	811709012443	
ZE-NPFW50_BB	187016495584	
VFK305_BB	021331258786	
HQACF2GB_BB	804272718324	
AFLATTV70K1_BB	718122029662	
HQABLM1_BB	876544003520	
HQATR57_BB	034447018915	1305119671
ZE-SLD_BB	187016274059	3481799
SD32MB_BB	750323419897	1305241785
SDR6758_BB	636980701325	1305268126
SUR5255_BB	636980700434	1305200348
SUR7282_BB	636980700731	1305521146
CAP77_BB	636980512129	
09062_BB	636980702797	1304877695
CAP72_BB	096727100727	
CAPRCA_BB	636980512181	1305122121
ELH3_BB	718122247318	
FILP55_BB	033155155202	1305119657
FILUV27_BB	0636980601274	
RS-0449_BB	034447008879	
ZE-FLK37_BB	811709010500	5187195
ZE-MC3A_BB	811709011200	4499032
ZE-NB7L_BB	811709012672	
SUR4967_BB	636980700403	1305200331
SUR5272_BB	636980700472	1305200362
SUR5862_BB	636980700557	1305521122
ZE-CPL46_BB	811709010357	5187186
ZE-CPL67_BB	811709010418	5170553
ZE-CPL82_BB	811709010449	1304906661
ZE-CU458_BB	811709012627	4804096
ZE-FC2_BB	811709010036	
ZE-FLK30_BB	811709010890	1304906760
ZE-FLK82_BB	811709010623	5187274
ZE-HC36_BB	811709010951	5187431
ZE-UV55_BB	811709010197	5860247
ZE-WA72B_BB	811709011248	
ZE-4AA_BB	811709011514	6030463
ZE-CA8A_BB	811709011170	5015194
20509-PNK_BB	021331638700	4719736
ZE-3037U_BB	811709011309	5187468
ZE-OCSCC_BB	811709012450	
ZE-SG26R_BB	811709012030	
ZECHLPE5_BB	811709011958	
ZE-CBG5DII_BB	811709012788	
CL58_BB	021331998262	4800442
GZ1002_BB	021331310279	4661056
20809-PNK_BB	021331208095	4713129
BP535CL_BB	021331255945	1305403374
VO30025_BB	681066517307	5184883
VO30052_BB	021331997326	1305154238
CL72_BB	021331703248	
HK-10487C-IPD_BB	021331650184	2629904
ASAK35480K1_BB	718122795505	
BP780CL_BB	877040008262	
CH4600_BB	681066272305	
FK52CL_BB	021331258700	1304844802
M01717MB_BB	021331017178	4479545
11071-SAKAR_BB	021331110718	
HS-5010-MK_BB	021331660152	5409384
TOK5258_BB	681066497302	1305138160
MX-50_BB	681066408308	
FK30CL_BB	021331258823	1304844826
109028_BB	021331997111	1305119527
BATDCKITAAA1_BB	718122073498	
FILUV77_BB	871436004944	
SUR30537_BB	636980700069	1305200287
SUR4346_BB	636980700229	1305200300
BPFH50_BB	718122554133	
HQABP915_BB	876239000438	
RLH55_BB	636980510132	
SYNCHNP60_BB	876544001434	
